name,brand,price,rating,reviews,link,search_query,image_url,description,availability,loyaltypoints
"Noise Newly Launched Airwave Max 5 Wireless Over-Ear Headphones with Adaptive Hybrid ANC (up to 50dB), HFA Tech, 80H Playtime, Dual Pairing(Calm White)",Noise,4999,4.2,73,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDQ0Mzk4OTk5NTUyODM4OjE3NDE0MjY2OTU6c3BfbXRmOjMwMDQ2NzQ3MTQwOTczMjo6MDo6&url=%2FNoise-Launched-Wireless-Over-Ear-Headphones%2Fdp%2FB0DGV46CN1%2Fref%3Dsr_1_12_sspa%3Fdib%3DeyJ2IjoiMSJ9.Hq1xtBoGJu1eVLw9V-ZqnzVNtx8ebgtwa4OldaAe_2qzM9VdkixQCduZj-mVwzAPyG0OKXyBdFHqeyOl49BOm_dTfPy93iKDNmbAP64Cjv1sKKFjIA_fnon_LfdC320RoJc42su0vSCRcbBnJ5orZQKQ_xt3U1L1B2dOH7UWOE6JmDKRl3eQTzdLRBO44-J2-aiC4L73aOs_0HxclNwT_G_5M6KxF49AWsMxqNNVYvo.6Bf6yZj-eEOV0-tZoe-LBldHaHUt1eTPTemQXqjCJyA%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1741426695%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Headphone,https://m.media-amazon.com/images/I/31zr9t0Fd2L._SX300_SY300_QL70_FMwebp_.jpg,"About this item Premium Sound Quality High Fidelity Acoustics powered by a 40mm driver, delivering crisp, well-balanced, and immersive audio. Adaptive Hybrid ANC Intelligent noise cancellation up to 50dB, ensuring a truly distraction-free experience wherever you go. Premium Design Ergonomically crafted for comfort, featuring a sleek and stunning premium finish. Extended Playtime Up to 80 hours of continuous playtime, so you can keep the music going without interruption. Ultra-Low Latency Enjoy lag-free audio with an ultra-low latency of just 30ms for seamless sound. Spatial Audio 3D audio technology that creates a surround sound experience for a more immersive listening journey.  See more product details",39,499
"Oneplus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 mm Drivers, 10 Mins Charge - 20 Hrs Music, 30 Hrs Battery Life, IP55 Dust and Water Resistant (Magico Black)",OnePlus,1299,4.1,186547,https://www.amazon.in/Oneplus-Bluetooth-Wireless-Earphones-Bombastic/dp/B09TVVGXWS/ref=sr_1_13?dib=eyJ2IjoiMSJ9.Hq1xtBoGJu1eVLw9V-ZqnzVNtx8ebgtwa4OldaAe_2qzM9VdkixQCduZj-mVwzAPyG0OKXyBdFHqeyOl49BOm_dTfPy93iKDNmbAP64Cjv1sKKFjIA_fnon_LfdC320RoJc42su0vSCRcbBnJ5orZQKQ_xt3U1L1B2dOH7UWOE6JmDKRl3eQTzdLRBO44-J2-aiC4L73aOs_0HxclNwT_G_5M6KxF49AWsMxqNNVYvo.6Bf6yZj-eEOV0-tZoe-LBldHaHUt1eTPTemQXqjCJyA&dib_tag=se&keywords=headphones&qid=1741426695&sr=8-13,Headphone,https://m.media-amazon.com/images/I/31pAe23ncfL._SX300_SY300_QL70_FMwebp_.jpg,"About this item A quick 10-minute charge delivers up to 20 hours of immersive audio playback. The flagship-level battery life delivers up to 30 hours of non-stop music on a single charge. A large 12.4 mm bass driver delivers uncompromisingly deep bass for powerful beats. Experience incredibly rich audio detail at every frequency with the titanium coating dome Anti-distortion audio technology ensures your audio playtime stays silky-smooth. Thanks to the larger sound cavity and industry-leading algorithms, notes remain distortion-free Water and sweat-resistant, the IP55-rated internals and design ensure your OnePlus Bullets Wireless Z2 stay all-weather ready. Model E305a Control Type Call Control Battery Average Life 30.0 Hours  See more product details",68,129
"boAt Rockerz 425 Bluetooth Wireless On Ear Headphones Signature Sound, Enx Tech, ASAP Charge, 25H Playtime, Bluetooth V5.2, Dual Pairing with Mic (Ash Grey)",Boat,1199,3.6,3307,https://www.amazon.in/Rockerz-425-Bluetooth-Headphones-Signature/dp/B09QL3K2GD/ref=sr_1_14?dib=eyJ2IjoiMSJ9.Hq1xtBoGJu1eVLw9V-ZqnzVNtx8ebgtwa4OldaAe_2qzM9VdkixQCduZj-mVwzAPyG0OKXyBdFHqeyOl49BOm_dTfPy93iKDNmbAP64Cjv1sKKFjIA_fnon_LfdC320RoJc42su0vSCRcbBnJ5orZQKQ_xt3U1L1B2dOH7UWOE6JmDKRl3eQTzdLRBO44-J2-aiC4L73aOs_0HxclNwT_G_5M6KxF49AWsMxqNNVYvo.6Bf6yZj-eEOV0-tZoe-LBldHaHUt1eTPTemQXqjCJyA&dib_tag=se&keywords=headphones&qid=1741426695&sr=8-14,Headphone,https://m.media-amazon.com/images/I/41sHQy2lDBL._SX300_SY300_QL70_FMwebp_.jpg,"About this item Low Latency- Its time to up the game and switch to Rockerz 425 wireless headphones that comes equipped with our low latency BEAST Mode, the perfect set up for your gaming sessions. Noise Cancelling Calls- With the default ENx tech meant for environmental noise cancellation, you can be heard crystal clear across voice calls. ASAP Charge- Courtesy our ASAP Charge tech, the headphones can fetch a total playtime of up to 10 hours in just 10 min of charging. Battery Capacity 500 mAh 40MM Drivers- The boAt Signature Sound shines through no matter which genre you play, via the 40mm audio drivers. Playback Time- It offers a total playtime of up to 25 hours on a single charge via Type C interface at 60 volume. Connectivity- With the features of Dual Pairing and Bluetooth v5.2, you can be rest assured to enjoy a seamless wireless auditory experience. Voice Assistant- ou can control playback, pick up calls and command your default voice assistant with ease courtesy the easy-access controls and built-in mic. 1 year warranty from the date of purchase  See more product details",23,119
"boAt Rockerz 450, 15 HRS Battery, 40mm Drivers, Padded Ear Cushions, Integrated Controls, Dual Modes, Bluetooth Headphones, Wireless Headphone with Mic (Luscious Black)",Boat,1499,4,115737,https://www.amazon.in/Rockerz-450-Wireless-Bluetooth-Headphone/dp/B07PR1CL3S/ref=sr_1_15?dib=eyJ2IjoiMSJ9.Hq1xtBoGJu1eVLw9V-ZqnzVNtx8ebgtwa4OldaAe_2qzM9VdkixQCduZj-mVwzAPyG0OKXyBdFHqeyOl49BOm_dTfPy93iKDNmbAP64Cjv1sKKFjIA_fnon_LfdC320RoJc42su0vSCRcbBnJ5orZQKQ_xt3U1L1B2dOH7UWOE6JmDKRl3eQTzdLRBO44-J2-aiC4L73aOs_0HxclNwT_G_5M6KxF49AWsMxqNNVYvo.6Bf6yZj-eEOV0-tZoe-LBldHaHUt1eTPTemQXqjCJyA&dib_tag=se&keywords=headphones&qid=1741426695&sr=8-15,Headphone,https://m.media-amazon.com/images/I/31ztpzzaDSL._SX300_SY300_QL70_FMwebp_.jpg,"About this item Playback- It provides a massive battery backup of upto 15 hours for a superior playback time. Charging Time  3 Hours Drivers- Its 40mm dynamic drivers help pump out immersive HD audio all day long. Earcushions- It has been ergonomically designed and structured as an on-ear headphone to provide the best user experience with its comfortable padded earcushions and lightweight design Controls- You can control your music without hiccups using the easy access controls, communicate seamlessly using the built-in mic, access voice assistant and always stay in the zone Dual Modes- One can connect to boAt Rockerz 450 via not one but two modes, Bluetooth as well as AUX  See more product details",47,149
"boAt Rockerz 450, 15 HRS Battery, 40mm Drivers, Padded Ear Cushions, Integrated Controls, Dual Modes, Bluetooth Headphones, Wireless Headphone with Mic (Aqua Blue)",Boat,1499,4,115737,https://www.amazon.in/Boat-Rockerz-450-Lightweight-Compatibility/dp/B08667772G/ref=sr_1_16?dib=eyJ2IjoiMSJ9.Hq1xtBoGJu1eVLw9V-ZqnzVNtx8ebgtwa4OldaAe_2qzM9VdkixQCduZj-mVwzAPyG0OKXyBdFHqeyOl49BOm_dTfPy93iKDNmbAP64Cjv1sKKFjIA_fnon_LfdC320RoJc42su0vSCRcbBnJ5orZQKQ_xt3U1L1B2dOH7UWOE6JmDKRl3eQTzdLRBO44-J2-aiC4L73aOs_0HxclNwT_G_5M6KxF49AWsMxqNNVYvo.6Bf6yZj-eEOV0-tZoe-LBldHaHUt1eTPTemQXqjCJyA&dib_tag=se&keywords=headphones&qid=1741426695&sr=8-16,Headphone,https://m.media-amazon.com/images/I/31x-Xz8TkbL._SX300_SY300_QL70_FMwebp_.jpg,"Playback- It provides a massive battery backup of upto 15 hours for a superior playback time. Drivers- Its 40mm dynamic drivers help pump out immersive HD audio all day long. Charging Time 3 hours Earcushions- It has been ergonomically designed and structured as an on-ear headphone to provide the best user experience with its comfortable padded earcushions and lightweight design Controls- You can control your music without hiccups using the easy access controls, communicate seamlessly using the built-in mic, access voice assistant and always stay in the zone Dual Modes- One can connect to boAt Rockerz 450 via not one but two modes, Bluetooth as well as AUX 1 year warranty from the date of purchase headphones, boat headphones, bluetooth earphones, neckband earphones, earbuds bluetooth wireless, boat neckband, neckband, earphones wireless, bluetooth earphones wireless, wireless earphones bluetooth, neck band, wireless earphones, earphones, earphone, ear phone, ear phones, boat bluetooth earphones, boat rockerz 255 pro plus, boat Rockerz 450, rockerz 450, boat bluetooth headphones, boat rockerz 255, boat wireless earphones, boat bluetooth earphones wireless, boat earphones, boat wireless  See more product details",100,149
"boAt Rockerz 430 w/ 40mm Drivers, Beast Mode w/ 40ms Latency, 40hrs Playback, ENx Tech, Voice Assistant, BTv5.4, Adaptive Fit & Easy Access Controls, Bluetooth Over Ear Headphones(Black Sabre)",Boat,1099,3.1,662,https://www.amazon.in/boAt-Rockerz-430-Assistant-Headphones/dp/B0DGTSTQWL/ref=sr_1_17?dib=eyJ2IjoiMSJ9.Hq1xtBoGJu1eVLw9V-ZqnzVNtx8ebgtwa4OldaAe_2qzM9VdkixQCduZj-mVwzAPyG0OKXyBdFHqeyOl49BOm_dTfPy93iKDNmbAP64Cjv1sKKFjIA_fnon_LfdC320RoJc42su0vSCRcbBnJ5orZQKQ_xt3U1L1B2dOH7UWOE6JmDKRl3eQTzdLRBO44-J2-aiC4L73aOs_0HxclNwT_G_5M6KxF49AWsMxqNNVYvo.6Bf6yZj-eEOV0-tZoe-LBldHaHUt1eTPTemQXqjCJyA&dib_tag=se&keywords=headphones&qid=1741426695&sr=8-17,Headphone,https://m.media-amazon.com/images/I/41O6lkAlJIL._SX300_SY300_QL70_FMwebp_.jpg,"About this item 40 mm Drivers with boAt Signature Sound Level up your listening experience with the 40 mm high-performance drivers of the boAt Rockerz 430 Bluetooth Headphones. Bass-heavy boAt Signature Sound from the drivers brings your playlist tunes alive with exceptional clarity and depth. 40 ms Low Latency BEAST Mode Leave lag behind and enter the virtual dimension with BEAST mode. Synchronized visuals and sound thanks to the 40 ms low latency of these headphones lend seamless gaming for uninterrupted fun. 40 hours of Playtime Watch the latest series, movies, and more with your Rockerz in tow. Stay entertained without charging woes for up to 40 hours. Instant Voice Assistant Activation Activate Google Voice Assistant or Siri with these headphones and finish tasks using voice commands. Call a contact, set an alarm, open an app, and do more tasks easily. Bluetooth v5.4 Compatibility Amp wireless comfort with Bluetooth v5.4 connectivity. Unwind to your preferred audio content without tangled wires. Adaptive Fit Breeze through your watchlist with Rockerz 430s adaptive fit. Get heightened comfort with the snug headband even if you stream or play games for a long time. ENx Technology Attend calls and meetings at home or outdoors without background noise playing spoilsport. Integrated with ENx technology, these headphones make conversations hassle-free no matter where you are. Quick Access Controls Answer or reject calls, manage the audio playback, activate the dedicated gaming mode, etc., right from your headphones using the easily accessible control buttons. Type-C Interface Juice up your Rockerz without fumbling with the charging orientation. Designed with a Type-C interface, these headphones are effortless to charge in case of low battery. Show More  See more product details",89,109
"ZEBRONICS Thunder Bluetooth 5.3 Wireless Over Ear Headphones with 60H Backup, Gaming Mode, Dual Pairing, Enc, Aux, Micro Sd, Voice Assistant, Comfortable Earcups, Call Function (Sea Green)",Zebronics,699,3.8,75791,https://www.amazon.in/ZEBRONICS-Zeb-Thunder-Connectivity-Sea-Green/dp/B09B5CPV71/ref=sr_1_19?dib=eyJ2IjoiMSJ9.Hq1xtBoGJu1eVLw9V-ZqnzVNtx8ebgtwa4OldaAe_2qzM9VdkixQCduZj-mVwzAPyG0OKXyBdFHqeyOl49BOm_dTfPy93iKDNmbAP64Cjv1sKKFjIA_fnon_LfdC320RoJc42su0vSCRcbBnJ5orZQKQ_xt3U1L1B2dOH7UWOE6JmDKRl3eQTzdLRBO44-J2-aiC4L73aOs_0HxclNwT_G_5M6KxF49AWsMxqNNVYvo.6Bf6yZj-eEOV0-tZoe-LBldHaHUt1eTPTemQXqjCJyA&dib_tag=se&keywords=headphones&qid=1741426695&sr=8-19,Headphone,https://m.media-amazon.com/images/I/41mkKnWxMCL._SX300_SY300_QL70_FMwebp_.jpg,"About this item Comfortable Design Beat the workday blues with music on Zeb-Thunder wireless headphone that comes in an ergonomic design a perfect fit and design for long hours use. Microphone sensitivity -40dB 1dB. Microphone impedance 1.2k Ω Soft  comfortable earcups Listen to music, podcasts and more for long hours with soft ear cups making it super comfortable for daily wear Adjustable headband Adust your headband to your comfortable best while you work or listen to music 9hrs Playback Time Fall in love with the audio experience with 9 hours of playback time to keep you going. Sensitivity  -113dB 3dB Superior Sound Quality Magnify every speck of sound with superior sound quality on Zeb-Thunder wireless headphone Call Function Enjoy online conference, online classes, calls hands-free with a built in mic on the headphone Multi Connectivity Options Be spoilt for choice with multi-connectivity options like like BT, 3.5mm AUX input, FM and MicroSD card  See more product details",94,69
"Sony WH-CH720N Noise Cancellation Wireless Bluetooth Over Ear Headphones with Mic, Up to 50Hrs Battery- Black",Sony,9490,4.3,9461,https://www.amazon.in/Sony-Cancellation-Headphones-Multi-Point-Connection/dp/B0BS1QCFHX/ref=sr_1_20?dib=eyJ2IjoiMSJ9.Hq1xtBoGJu1eVLw9V-ZqnzVNtx8ebgtwa4OldaAe_2qzM9VdkixQCduZj-mVwzAPyG0OKXyBdFHqeyOl49BOm_dTfPy93iKDNmbAP64Cjv1sKKFjIA_fnon_LfdC320RoJc42su0vSCRcbBnJ5orZQKQ_xt3U1L1B2dOH7UWOE6JmDKRl3eQTzdLRBO44-J2-aiC4L73aOs_0HxclNwT_G_5M6KxF49AWsMxqNNVYvo.6Bf6yZj-eEOV0-tZoe-LBldHaHUt1eTPTemQXqjCJyA&dib_tag=se&keywords=headphones&qid=1741426695&sr=8-20,Headphone,https://m.media-amazon.com/images/I/31+CMjgVyHL._SY300_SX300_.jpg,"About this item Sonys lightest Wireless Noise-cancelling headband ever Up to 50-hour battery life with quick charging 3 min charge for up to 1 hour of playback Multi-Point Connection helps to pair with two Bluetooth devices at the same time Take noise cancelling to the next level with Sonys Integrated Processor V1,so you can fully immerse yourself in the music Super comfortable and lightweight design  192 Grams  Adjustable Ambient Sound mode and Adaptive Sound control features tailors sound to suit the environment around you High sound quality and well-balanced sound tuning Crystal clear hands-free calling and voice assistant with Precise Voice Pickup technology  See more product details",1,949
"Noise 3 Wireless On-Ear Headphones with 70H Playtime, 40mm Driver, Low Latency(up to 45ms),Dual Pairing, BT v5.3 (Dark Brown)",Noise,1999,3.8,1675,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDQ0Mzk4OTk5NTUyODM4OjE3NDE0MjY2OTU6c3BfYnRmOjMwMDI4NzIwMzEyMDEzMjo6MDo6&url=%2FNoise-Launched-Wireless-Headphones-Playtime%2Fdp%2FB0CY1Y48Q5%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.Hq1xtBoGJu1eVLw9V-ZqnzVNtx8ebgtwa4OldaAe_2qzM9VdkixQCduZj-mVwzAPyG0OKXyBdFHqeyOl49BOm_dTfPy93iKDNmbAP64Cjv1sKKFjIA_fnon_LfdC320RoJc42su0vSCRcbBnJ5orZQKQ_xt3U1L1B2dOH7UWOE6JmDKRl3eQTzdLRBO44-J2-aiC4L73aOs_0HxclNwT_G_5M6KxF49AWsMxqNNVYvo.6Bf6yZj-eEOV0-tZoe-LBldHaHUt1eTPTemQXqjCJyA%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1741426695%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Headphone,https://m.media-amazon.com/images/I/41eD3Ph6niL._SX300_SY300_QL70_FMwebp_.jpg,About this item 70 Hours Playtime Enjoy music for days without needing to recharge. Dual Device Pairing Easily connect and switch between two devices. 40mm Driver Experience rich and powerful sound quality. Gaming Mode Immerse yourself in an enhanced gaming experience with low latency of up to 45ms. BT v5.3 Effortlessly stay connected with the latest Bluetooth technology. IPX5 Waterproof Use your device carefree without worrying about sweat and spills.  See more product details,82,199
"JBL Tune 770NC Wireless Over Ear ANC Headphones with Mic, Upto 70 Hrs Battery, Speed Charge : 5 min Charge Gives up to 3H of Playback, Google Fast Pair, Dual Pairing, BT 5.3 (Black)",Google,5999,4,17995,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDQ0Mzk4OTk5NTUyODM4OjE3NDE0MjY2OTU6c3BfYnRmOjMwMDEyOTk4Mjg1MzEzMjo6MDo6&url=%2FJBL-Wireless-Headphones-Speedcharge-Customize%2Fdp%2FB09CYX92NB%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.Hq1xtBoGJu1eVLw9V-ZqnzVNtx8ebgtwa4OldaAe_2qzM9VdkixQCduZj-mVwzAPyG0OKXyBdFHqeyOl49BOm_dTfPy93iKDNmbAP64Cjv1sKKFjIA_fnon_LfdC320RoJc42su0vSCRcbBnJ5orZQKQ_xt3U1L1B2dOH7UWOE6JmDKRl3eQTzdLRBO44-J2-aiC4L73aOs_0HxclNwT_G_5M6KxF49AWsMxqNNVYvo.6Bf6yZj-eEOV0-tZoe-LBldHaHUt1eTPTemQXqjCJyA%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1741426695%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Headphone,https://m.media-amazon.com/images/I/315U7ecZNrL._SX300_SY300_QL70_FMwebp_.jpg,"About this item Adaptive Noise Cancelling with adjustable Ambient Aware and Talk Thru to sharpen the surrounding sounds Up to 70-hour battery life with quick charging 5 min charge for up to 3 hour of playback Multi-Point Connection helps to pair with two Bluetooth devices at the same time JBL Tune 770NC headphones feature the renowned JBL Pure Bass sound ensure high sound quality and well-balanced sound tuning Hands-free calls with Voice aware, manage your calls from your headphones with the buttons on the ear-cup  See more product details",41,599
"ZEBRONICS Duke Wireless Headphone with Up to 60h Backup, Supports Bluetooth, Dual Pairing, Gaming Mode, Environmental Noise Cancellation (ENC), LED Lights, Deep Bass, Voice Assistant Support (Black)",Noise,999,3.8,14515,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjAzODE0OTM1NjQ4MTQxOjE3NDE0MjY4MjA6c3BfYXRmX25leHQ6MjAwMzE1MzAyMTExOTg6OjA6Og&url=%2FZebronics-Bluetooth-Headphone-Multifunction-Black%2Fdp%2FB088FM4QG4%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.4VizOt4VZUHWoAe0GGlAdijSNptVcQQwt64dxIOmJ7yIOcNJUyQ2UU9QKGdySUTDHD0XapMXlwXe68f2zCrYMyWaMmxU-IBgIjzWyniHqWB0s2Z6W-FC6lrXDpPySuwKK3RPPULyV3XhnQsvgy80VJfuuD1qf3eqKq3W1Nxl4MNrA_KY8QIFNnKntJvJC25rseQr0K4aUEX_9H9nK2UGNoBtexvRN7eWEQ3XKHA1KSY.r3cUWstMCKxw9gC7gkIcot4z32tvs0pPgFDQwY07M-I%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1741426820%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Headphone,https://m.media-amazon.com/images/I/4143VjTBaHL._SX300_SY300_QL70_FMwebp_.jpg,"About this item Zeb-Duke is a wireless headphone with a mic that is an up on style with comfortable ear cushions, adjustable headband, and RGB lights. Inline Remote  Yes Speaker Impedance 32ΩFrequency Response 20Hz - 20kHz.Bluetooth works in range of 10 m only without obstacles Charging time 2hrsPlayback time 30 hrsTalk time 30 hrs Wireless BTVoice assistant supportAUX Function Adjustable HeadbandMediaVolume controlCall FunctionBuilt-in Rechargeable Battery There is a voice assistant feature, a multifunction button that controls media and volume along with an AUX input as well. Listen to your favorite tracks all day long as the headphone comes with 30 hours of playback time  See more product details",26,99
"ZEBRONICS Aeon Wireless Over Ear Headphone with 110H Battery Backup, Supports Bluetooth & Aux, Gaming Mode, Enc, Dual Pairing, Rapid Charging (Black)",Zebronics,999,3.1,158,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjAzODE0OTM1NjQ4MTQxOjE3NDE0MjY4MjA6c3BfYXRmX25leHQ6MzAwMTgyNDQ1OTE4ODMyOjowOjo&url=%2FZEBRONICS-Wireless-Headphone-Supports-Bluetooth%2Fdp%2FB0CZF1H82V%2Fref%3Dsr_1_18_sspa%3Fdib%3DeyJ2IjoiMSJ9.4VizOt4VZUHWoAe0GGlAdijSNptVcQQwt64dxIOmJ7yIOcNJUyQ2UU9QKGdySUTDHD0XapMXlwXe68f2zCrYMyWaMmxU-IBgIjzWyniHqWB0s2Z6W-FC6lrXDpPySuwKK3RPPULyV3XhnQsvgy80VJfuuD1qf3eqKq3W1Nxl4MNrA_KY8QIFNnKntJvJC25rseQr0K4aUEX_9H9nK2UGNoBtexvRN7eWEQ3XKHA1KSY.r3cUWstMCKxw9gC7gkIcot4z32tvs0pPgFDQwY07M-I%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1741426820%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Headphone,https://m.media-amazon.com/images/I/41HFqEr055L._SX300_SY300_QL70_FMwebp_.jpg,"About this item Ergonomic design Enjoy a comfortable listening experience with the ZEB-Aeon Bluetooth-supported headphones that are designed with soft and comfortable earcups for long-term usage. ENC The integration of ENC technology effectively minimizes external noise, offering a distraction-free audio and calling experience. This feature ensures crystal-clear sound quality during calls or music playback, even in noisy environments. ANC The key feature of this headphone is its active noise cancellation feature cuts traffic rumbling noises around so the headphone users experience silence. that allows you to focus solely on the audio content without interruptions. Incredible audio Indulge in an immersive sound experience as the headphone comes with 40mm drivers on either side so you can enjoy crystal-clear audio, neat acoustics, and thumping bass. Low latency gaming Enjoy high-speed gaming with the ZEB-Aeon headphones that can offer an incredible gaming experience with its low latency gaming feature. Voice assistant support The voice assistant feature of the headphones makes it convenient to control the audio that plays in it, make phone calls, and set alarms. Impressive playtime With just 2 hours of charging its built-in rechargeable battery, the ZEB-Aeon headphones can withstand a playtime of up to 110 hours at 50volume so your gaming sessions can go day and night. The headphone is designed with a type-C charging port. Rapid charging Just 10 minutes of charging is sufficient for 110 hours at 50volume of usage making it an ideal choice for everyday use especially when you are running out of time. Calling function Connect with your friends who are just a call away with the ZEB-Aeon BT headphones as they support the calling function. Dual pairing Enable connection with 2 different devices at the same time with these headphones, dual pairing feature. Show More  See more product details",98,99
"Sony WH-CH720N Noise Cancellation Wireless Bluetooth Over Ear Headphones with Mic, Up to 50Hrs Battery- Black",Sony,9490,4.3,9461,https://www.amazon.in/Sony-Cancellation-Headphones-Multi-Point-Connection/dp/B0BS1QCFHX/ref=sr_1_19?dib=eyJ2IjoiMSJ9.4VizOt4VZUHWoAe0GGlAdijSNptVcQQwt64dxIOmJ7yIOcNJUyQ2UU9QKGdySUTDHD0XapMXlwXe68f2zCrYMyWaMmxU-IBgIjzWyniHqWB0s2Z6W-FC6lrXDpPySuwKK3RPPULyV3XhnQsvgy80VJfuuD1qf3eqKq3W1Nxl4MNrA_KY8QIFNnKntJvJC25rseQr0K4aUEX_9H9nK2UGNoBtexvRN7eWEQ3XKHA1KSY.r3cUWstMCKxw9gC7gkIcot4z32tvs0pPgFDQwY07M-I&dib_tag=se&keywords=headphones&qid=1741426820&sr=8-19,Headphone,https://m.media-amazon.com/images/I/31+CMjgVyHL._SY300_SX300_.jpg,"About this item Sonys lightest Wireless Noise-cancelling headband ever Up to 50-hour battery life with quick charging 3 min charge for up to 1 hour of playback Multi-Point Connection helps to pair with two Bluetooth devices at the same time Take noise cancelling to the next level with Sonys Integrated Processor V1,so you can fully immerse yourself in the music Super comfortable and lightweight design  192 Grams  Adjustable Ambient Sound mode and Adaptive Sound control features tailors sound to suit the environment around you High sound quality and well-balanced sound tuning Crystal clear hands-free calling and voice assistant with Precise Voice Pickup technology  See more product details",1,949
"boAt Rockerz 425 Bluetooth Wireless Over Ear Headphones with Mic Signature Sound, Beast Mode for Gaming, Enx Tech, ASAP Charge, 25H Playtime, Bluetooth V5.2 (Active Black)",Boat,1199,3.6,3307,https://www.amazon.in/Rockerz-425-Bluetooth-Headphones-Signature/dp/B09QL3NQHX/ref=sr_1_20?dib=eyJ2IjoiMSJ9.4VizOt4VZUHWoAe0GGlAdijSNptVcQQwt64dxIOmJ7yIOcNJUyQ2UU9QKGdySUTDHD0XapMXlwXe68f2zCrYMyWaMmxU-IBgIjzWyniHqWB0s2Z6W-FC6lrXDpPySuwKK3RPPULyV3XhnQsvgy80VJfuuD1qf3eqKq3W1Nxl4MNrA_KY8QIFNnKntJvJC25rseQr0K4aUEX_9H9nK2UGNoBtexvRN7eWEQ3XKHA1KSY.r3cUWstMCKxw9gC7gkIcot4z32tvs0pPgFDQwY07M-I&dib_tag=se&keywords=headphones&qid=1741426820&sr=8-20,Headphone,https://m.media-amazon.com/images/I/41pcgq-l9ML._SX300_SY300_QL70_FMwebp_.jpg,"About this item Low Latency- Its time to up the game and switch to Rockerz 425 wireless headphones that comes equipped with our low latency BEAST Mode, the perfect set up for your gaming sessions. Noise Cancelling Calls-With the default ENx tech meant for environmental noise cancellation, you can be heard crystal clear across voice calls. Battery Capacity 500 mAh ASAP Charge- Courtesy our ASAP Charge tech, the headphones can fetch a total playtime of up to 10 hours in just 10 min of charging. 40MM Drivers- The boAt Signature Sound shines through no matter which genre you play, via the 40mm audio drivers. Playback Time- It offers a total playtime of up to 25 hours on a single charge via Type C interface at 60 volume. Connectivity- With the features of Dual Pairing and Bluetooth v5.2, you can be rest assured to enjoy a seamless wireless auditory experience. Voice Assistant- You can control playback, pick up calls and command your default voice assistant with ease courtesy the easy-access controls and built-in mic. 1 year warranty from the date of purchase  See more product details",77,119
